,ticker,participant_timestamp,ask_price,bid_price,open,high,low,close,volume
202,C:SEKEUR,1780358399999000000,0,0,0.0926513575740169,0.0928644791509958,0.0916449162732045,0.092246582494735,265368
203,C:AUDMXN,1780358399999000000,0,0,12.45821958686427,12.47036078769585,12.39213018531664,12.43097108637966,199224
204,C:USDKRW,1780358399999000000,0,0,1506.77,1518.32,1499.85,1512.22,79552
205,C:MYRZAR,1780358399999000000,0,0,4.08171694237215,4.1029572907679,4.02933563416739,4.08998058671268,113397
206,C:CHFHUF,1780358399999000000,0,0,388.423146034365,389.745870393901,384.771,386.385471398,199352
207,C:CHFNOK,1780358399999000000,0,0,11.80862,11.8276,11.6825,11.7931,86043
208,C:SEKAUD,1780358399999000000,0,0,0.1503120034466305,0.1507253104328653,0.1488313440276841,0.1498135235334869,286332
209,C:MXNAUD,1780358399999000000,0,0,0.0802080122802011,0.080625576644943,0.0801180687716529,0.0804208333368484,197070
210,C:CADJPY,1780358399999000000,0,0,115.487,115.546,114.836,115.333,209301
211,C:DKKCHF,1780358399999000000,0,0,0.121852,0.122498,0.121844,0.1224109999999999,60994
212,C:CADCHF,1780358399999000000,0,0,0.56663,0.5695,0.5657,0.56803,173648
213,C:GBPHUF,1780358399999000000,0,0,408.26,412.5,407.56,409.43,63074
214,C:ZARCAD,1780358399999000000,0,0,0.084883,0.0852301694724826,0.084081,0.0849,47352
215,C:ZARSGD,1780358399999000000,0,0,0.0785434957234362,0.0789152535178386,0.0745298527474321,0.078413,346516
216,C:GBPSGD,1780358399999000000,0,0,1.71754,1.7215,1.6957,1.72056,84871
217,C:CHFHKD,1780358399999000000,0,0,10.02137088265198,10.02334058063691,9.93065479974571,9.96465352828989,108189
218,C:TRYZAR,1780358399999000000,0,0,0.353573101364408,0.357189752761934,0.340342282317591,0.354294524371207,270097
219,C:EURNZD,1780358399999000000,0,0,1.94703,1.9675,1.9467,1.95958,139572
220,C:GBPPLN,1780358399999000000,0,0,4.8807,4.9029,4.86057,4.89868,96886
221,C:USDHUF,1780358399999000000,0,0,303.191,306.765,302.99,303.829,156119
222,C:HKDKRW,1780358399999000000,0,0,192.295004456945,193.6805037224168,191.5334800778384,192.734742832353,1970
223,C:USDDKK,1780358399999000000,0,0,6.41573,6.43905,6.40575,6.4225,105043
224,C:USDGBP,1780358399999000000,0,0,0.74342,0.74582,0.742,0.74293,40688
225,C:TWDSGD,1780358399999000000,0,0,0.0406253610645318,0.0408813397465603,0.0405522057795238,0.0407824106798192,148909
226,C:CADNZD,1780358399999000000,0,0,1.21161,1.22168,1.21109,1.21699,34253
227,C:EURHUF,1780358399999000000,0,0,352.654,356.436,352.104,353.942,99044
228,C:GBPTRY,1780358399999000000,0,0,61.74989,61.928306465592,61.531619982674,61.8161374284227,85471
229,C:JPYTWD,1780358399999000000,0,0,0.1971166365989489,0.1972923547918608,0.1956734141697565,0.1962448637001403,37094
230,C:PKRZAR,1780358399999000000,0,0,0.0580765125722492,0.0586647803938659,0.0576121254402254,0.0584792372746751,113365
231,C:AUDNZD,1780358399999000000,0,0,1.2004,1.208,1.19687,1.206930408569601,235966
232,C:EURHKD,1780358399999000000,0,0,9.1276,9.14171,9.0942,9.11863,88663
233,C:CHFSGD,1780358399999000000,0,0,1.632843293332309,1.6331,1.620343244425011,1.62551,183768
234,C:CNYSGD,1780358399999000000,0,0,0.188687426559371,0.189224363504696,0.1883523296995677,0.1889508887328628,270534
235,C:USDZAR,1780358399999000000,0,0,16.22996,16.3854,15.6309,16.29637,244683
236,C:THBCHF,1780358399999000000,0,0,0.0239231395623736,0.0241405693480727,0.0239197247103943,0.0241123909433564,244735
237,C:ZMWZAR,1780358399999000000,0,0,0.882883735937573,0.901363416032878,0.859858253058718,0.896465861812084,241188
238,C:AUDGBP,1780358399999000000,0,0,0.53377,0.5342,0.53102514404057,0.53225,55175
